Image,x1,y1,x2,y2,ClassNo,Test,Class,Make,Model,Type,Year,img_h,img_w,channels
013809.jpg,240,121,452,257,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,424,640,3
013810.jpg,111,230,515,374,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,389,623,3
013811.jpg,53,81,572,444,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,640,3
013812.jpg,97,99,518,333,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,371,628,3
013813.jpg,43,97,650,413,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,720,3
013814.jpg,113,13,795,588,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,599,900,3
013815.jpg,67,68,704,550,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,550,800,3
013816.jpg,48,106,579,379,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,419,630,3
013817.jpg,31,105,597,359,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,419,851,3
013818.jpg,321,272,644,422,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,469,750,3
013819.jpg,41,51,579,324,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,426,640,3
013820.jpg,33,92,596,436,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,479,640,3
013821.jpg,11,44,892,566,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,598,900,3
013822.jpg,40,190,601,478,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,640,3
013823.jpg,217,135,567,276,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,426,640,3
013824.jpg,86,171,599,387,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,640,3
013825.jpg,125,38,541,415,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,640,3
013826.jpg,63,131,950,610,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,684,1024,3
013827.jpg,188,53,758,411,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,498,882,3
013828.jpg,55,158,748,513,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,576,1024,3
013829.jpg,60,166,915,481,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,640,960,3
013830.jpg,76,58,580,463,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,640,3
013831.jpg,40,158,503,329,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,389,623,3
013832.jpg,47,152,759,429,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,532,800,3
013833.jpg,187,230,733,454,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,469,750,3
013834.jpg,157,164,865,743,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,891,1035,3
013835.jpg,14,78,603,296,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,346,620,3
013836.jpg,107,167,595,445,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,640,3
013837.jpg,81,160,635,435,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,469,750,3
013838.jpg,66,128,674,389,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,440,730,3
013839.jpg,43,4,639,406,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,426,640,3
013840.jpg,30,114,606,449,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,640,3
013841.jpg,137,70,1483,912,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,1066,1600,3
013842.jpg,138,122,459,361,168,1,Nissan Leaf Hatchback 2012,Nissan,Leaf,Hatchback,2012,480,640,3
013843.jpg,115,54,666,425,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,720,3
013844.jpg,13,1,612,450,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013845.jpg,41,103,994,692,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,768,1024,3
013846.jpg,61,118,973,731,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,768,1024,3
013847.jpg,187,91,509,315,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,388,620,3
013848.jpg,1,74,632,429,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013849.jpg,24,72,589,481,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,505,622,3
013850.jpg,518,452,1332,1004,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,1067,1600,3
013851.jpg,59,224,915,708,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,768,1024,3
013852.jpg,55,82,564,338,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,400,600,3
013853.jpg,12,1,599,385,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,392,600,3
013854.jpg,22,58,623,413,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,429,640,3
013855.jpg,33,74,531,283,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,315,560,3
013856.jpg,20,6,633,451,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013857.jpg,26,15,698,386,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,397,720,3
013858.jpg,51,38,603,432,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013859.jpg,152,195,502,436,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,473,630,3
013860.jpg,44,15,626,413,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,429,640,3
013861.jpg,23,51,577,383,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,442,600,3
013862.jpg,21,18,635,386,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,429,640,3
013863.jpg,1,87,799,595,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,600,800,3
013864.jpg,134,102,488,255,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,337,600,3
013865.jpg,108,44,562,353,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,360,640,3
013866.jpg,80,187,903,679,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,768,1024,3
013867.jpg,63,5,940,723,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,750,1000,3
013868.jpg,29,19,623,405,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,429,640,3
013869.jpg,151,442,1950,1100,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,1575,2100,3
013870.jpg,131,261,1071,733,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,800,1200,3
013871.jpg,53,51,585,422,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013872.jpg,92,77,585,409,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013873.jpg,72,68,544,272,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,375,600,3
013874.jpg,122,123,503,292,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,373,592,3
013875.jpg,36,103,623,397,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013876.jpg,55,62,607,402,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013877.jpg,25,84,612,431,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013878.jpg,68,79,399,358,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,373,592,3
013879.jpg,358,128,551,273,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,370,623,3
013880.jpg,1,1,639,528,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,528,640,3
013881.jpg,12,9,646,387,169,0,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,410,650,3
013882.jpg,121,60,560,437,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013883.jpg,22,10,647,400,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,403,650,3
013884.jpg,50,37,1005,669,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,682,1024,3
013885.jpg,45,76,605,411,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,420,630,3
013886.jpg,11,37,595,306,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,345,600,3
013887.jpg,258,14,554,252,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,395,590,3
013888.jpg,432,181,786,401,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,492,786,3
013889.jpg,29,18,548,341,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,350,560,3
013890.jpg,192,196,808,454,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,576,1024,3
013891.jpg,71,33,1751,1078,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,1080,1920,3
013892.jpg,40,39,588,335,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,360,600,3
013893.jpg,90,76,660,437,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,469,750,3
013894.jpg,17,84,621,391,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013895.jpg,11,25,687,365,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,371,689,3
013896.jpg,29,165,1253,826,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,853,1280,3
013897.jpg,15,11,508,353,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,360,640,3
013898.jpg,54,204,677,461,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,518,720,3
013899.jpg,31,59,572,385,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,445,595,3
013900.jpg,24,63,609,341,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013901.jpg,1,55,603,358,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,453,604,3
013902.jpg,57,134,573,323,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,373,592,3
013903.jpg,48,87,523,296,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,380,570,3
013904.jpg,55,78,534,352,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,382,600,3
013905.jpg,182,63,565,251,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,293,568,3
013906.jpg,173,52,817,479,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,576,1024,3
013907.jpg,25,100,504,396,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,407,560,3
013908.jpg,62,41,1005,631,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,768,1024,3
013909.jpg,65,33,545,340,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,350,560,3
013910.jpg,29,75,594,399,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013911.jpg,154,27,903,635,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,682,1024,3
013912.jpg,51,42,595,450,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013913.jpg,226,28,664,471,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,492,786,3
013914.jpg,31,128,398,302,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,335,595,3
013915.jpg,31,73,611,415,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013916.jpg,327,208,1691,1307,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,1536,2048,3
013917.jpg,187,3,593,237,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,240,600,3
013918.jpg,33,102,573,453,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,480,640,3
013919.jpg,50,39,618,333,169,1,Nissan NV Passenger Van 2012,Nissan,NV Passenger,Van,2012,352,652,3
013920.jpg,125,131,1529,977,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013921.jpg,67,355,1549,1063,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013922.jpg,323,345,1052,806,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,888,1333,3
013923.jpg,54,254,1961,1084,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1333,2000,3
013924.jpg,28,93,1011,675,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
013925.jpg,255,528,1451,1084,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013926.jpg,208,323,1279,887,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1066,1600,3
013927.jpg,141,525,1803,1854,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1872,2808,3
013928.jpg,43,226,1001,630,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,733,1024,3
013929.jpg,57,297,757,639,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1182,800,3
013930.jpg,35,64,989,598,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,640,1024,3
013931.jpg,104,325,1180,776,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,938,1500,3
013932.jpg,279,316,1345,921,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1060,1600,3
013933.jpg,148,85,1504,1036,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013934.jpg,555,278,1543,1207,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1386,2100,3
013935.jpg,165,151,1480,1292,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1366,1709,3
013936.jpg,1009,313,1934,1023,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1320,2000,3
013937.jpg,37,186,1235,884,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,960,1280,3
013938.jpg,11,48,1008,491,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,511,1024,3
013939.jpg,538,181,1783,988,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1920,3
013940.jpg,19,229,1801,1144,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1920,3
013941.jpg,283,553,1591,1105,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013942.jpg,505,524,1451,958,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1067,1600,3
013943.jpg,100,5,1179,862,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,863,1280,3
013944.jpg,32,59,1011,709,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
013945.jpg,105,447,1309,1019,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1067,1600,3
013946.jpg,16,109,981,694,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,883,1024,3
013947.jpg,17,533,637,905,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1096,650,3
013948.jpg,113,276,1150,788,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1024,1280,3
013949.jpg,433,259,957,613,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,782,1280,3
013950.jpg,313,250,1291,967,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013951.jpg,128,82,1952,1395,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1536,2048,3
013952.jpg,99,204,1252,746,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,782,1280,3
013953.jpg,151,347,1513,1072,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1224,1632,3
013954.jpg,339,496,1418,1021,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1067,1600,3
013955.jpg,73,211,1534,988,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013956.jpg,40,58,1916,1018,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1080,1919,3
013957.jpg,169,255,2492,1244,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1728,2592,3
013958.jpg,171,176,2373,1751,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1944,2592,3
013959.jpg,53,126,973,621,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
013960.jpg,113,89,953,1469,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1600,1066,3
013961.jpg,157,226,1909,1078,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1920,3
013962.jpg,482,134,1382,739,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1066,1600,3
013963.jpg,32,162,2577,1730,170,0,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1792,2610,3
013964.jpg,190,133,1726,1198,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1920,3
013965.jpg,92,128,1521,1059,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1132,1600,3
013966.jpg,284,159,980,564,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,604,1200,3
013967.jpg,27,344,1251,935,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,960,1280,3
013968.jpg,451,406,1068,754,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,782,1280,3
013969.jpg,130,163,1462,982,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013970.jpg,62,211,1444,1014,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1063,1595,3
013971.jpg,469,343,1411,1141,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1920,3
013972.jpg,78,46,964,581,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,625,1024,3
013973.jpg,317,219,1130,658,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,821,1280,3
013974.jpg,157,167,1078,677,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,782,1280,3
013975.jpg,243,68,920,413,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,512,1024,3
013976.jpg,66,247,571,602,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,644,1024,3
013977.jpg,57,182,488,587,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,682,1024,3
013978.jpg,268,115,1696,973,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1920,3
013979.jpg,166,643,1950,1434,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1575,2100,3
013980.jpg,23,9,1023,576,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,671,1024,3
013981.jpg,59,101,938,652,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
013982.jpg,66,247,949,644,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
013983.jpg,61,118,1369,955,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013984.jpg,260,169,994,742,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,820,1250,3
013985.jpg,485,530,1323,939,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1065,1598,3
013986.jpg,154,243,2245,1560,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1728,2592,3
013987.jpg,51,137,928,658,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
013988.jpg,365,37,1444,869,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1066,1600,3
013989.jpg,89,69,1047,1036,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1137,1166,3
013990.jpg,172,57,873,632,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
013991.jpg,124,443,1195,902,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1066,1600,3
013992.jpg,690,463,1211,817,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,938,1500,3
013993.jpg,316,260,1035,764,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1024,1280,3
013994.jpg,47,38,982,577,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,684,1024,3
013995.jpg,118,28,1423,1165,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
013996.jpg,167,140,1050,673,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,853,1280,3
013997.jpg,242,163,1887,1354,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1536,2048,3
013998.jpg,32,99,965,656,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
013999.jpg,190,446,1357,926,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1066,1600,3
014000.jpg,241,436,1366,1108,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1200,1600,3
014001.jpg,924,899,3426,2154,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,2400,3600,3
014002.jpg,393,449,1242,914,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1066,1600,3
014003.jpg,156,87,1160,741,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,860,1280,3
014004.jpg,623,425,1253,729,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,852,1280,3
014005.jpg,124,560,1189,1126,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,1331,2000,3
014006.jpg,80,114,1101,795,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,900,1200,3
014007.jpg,80,164,953,723,170,1,Nissan Juke Hatchback 2012,Nissan,Juke,Hatchback,2012,768,1024,3
014008.jpg,43,237,515,445,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,480,640,3
014009.jpg,56,59,985,532,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,572,1024,3
014010.jpg,5,119,638,396,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,480,640,3
014011.jpg,8,103,464,254,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,390,520,3
014012.jpg,30,15,639,419,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,480,640,3
014013.jpg,12,58,591,302,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,324,600,3
014014.jpg,110,133,565,368,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,480,640,3
014015.jpg,18,162,1017,612,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,768,1024,3
014016.jpg,3,70,622,379,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,468,625,3
014017.jpg,1,63,619,411,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,468,625,3
014018.jpg,40,164,713,376,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,562,750,3
014019.jpg,11,158,1012,663,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,767,1023,3
014020.jpg,78,185,933,505,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,683,1024,3
014021.jpg,6,37,258,113,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,135,270,3
014022.jpg,45,25,578,447,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,480,640,3
014023.jpg,1,32,767,688,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,768,1024,3
014024.jpg,53,114,577,299,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,392,588,3
014025.jpg,66,325,1012,609,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,767,1024,3
014026.jpg,22,71,280,166,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,189,300,3
014027.jpg,8,20,247,157,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,187,249,3
014028.jpg,1,2,476,415,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,468,625,3
014029.jpg,108,292,1243,850,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,1068,1600,3
014030.jpg,1,32,192,133,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,150,200,3
014031.jpg,25,44,444,238,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,268,450,3
014032.jpg,11,95,619,301,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,480,640,3
014033.jpg,69,66,559,333,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,480,640,3
014034.jpg,4,10,388,150,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,154,398,3
014035.jpg,9,24,200,109,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,150,200,3
014036.jpg,18,50,280,162,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,189,300,3
014037.jpg,53,136,557,350,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,450,600,3
014038.jpg,9,88,340,241,171,0,Nissan 240SX Coupe 1998,Nissan,240SX,Coupe,1998,263,350,3
